Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,lat,lon,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,BROADWAY TOWER STATION 25,2810 Laguna St,G2,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.797241,-122.430291,2025-12-12,238702,2025-12-12 01:44:39 UTC,,,,2022-12-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 26,2810 Laguna St,G2,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.797242,-122.430277,2025-12-12,238703,2025-12-12 01:44:39 UTC,,,,2022-12-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 1,2608 Laguna St,,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.795183,-122.429893,2025-12-12,238704,2025-12-12 01:44:41 UTC,,,,2022-12-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 27,2810 Laguna St,,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.797248,-122.430246,2025-12-12,238705,2025-12-12 01:44:41 UTC,,,,2022-12-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 28,2810 Laguna St,,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.797241,-122.430256,2025-12-12,238706,2025-12-12 01:44:41 UTC,,,,2022-12-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 37,2810 Laguna St,,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.797241,-122.430326,2025-12-12,238708,2025-12-12 01:44:41 UTC,,,,2022-12-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 36,2810 Laguna St,,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.79725,-122.430293,2025-12-12,238709,2025-12-12 01:44:41 UTC,,,,2022-12-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 35,2810 Laguna St,,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.797245,-122.430318,2025-12-12,238710,2025-12-12 01:44:42 UTC,,,,2022-12-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 34,2810 Laguna St,,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.797248,-122.430303,2025-12-12,238711,2025-12-12 01:44:42 UTC,,,,2022-12-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 33,2810 Laguna St,,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.797247,-122.430283,2025-12-12,238712,2025-12-12 01:44:42 UTC,,,,2022-12-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 32,2810 Laguna St,,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.797251,-122.430257,2025-12-12,238713,2025-12-12 01:44:42 UTC,,,,2022-12-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 31,2810 Laguna St,G3,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.797236,-122.430268,2025-12-12,238714,2025-12-12 01:44:42 UTC,,,,2022-12-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 29,2810 Laguna St,,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.797244,-122.430266,2025-12-12,238715,2025-12-12 01:44:42 UTC,,,,2022-12-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BROADWAY TOWER STATION 30,2810 Laguna St,G3,San Francisco,CA,94123.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.797234,-122.430279,2025-12-12,238716,2025-12-12 01:44:42 UTC,,,,2022-12-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,"San Francisco, CA - Letterman Drive (Wall Connector) - Tesla Destination",1 Letterman Drive,,San Francisco,CA,94129.0,,877-798-3752,E,,Public,,,,,,,2.0,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,37.798837,-122.448332,2024-07-01,250875,2025-05-06 21:10:23 UTC,P,,,2019-05-22,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,Golden Gate National Recreation Area,,,,False,
ELEC,"San Francisco, CA - 2675 Geary Boulevard - Tesla Destination",2675 Geary Blvd,,San Francisco,CA,94118.0,,877-798-3752,E,,Public,,,,,,,6.0,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,37.78223,-122.44641,2024-07-01,251076,2025-02-12 00:16:32 UTC,P,,,2022-05-09,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,
ELEC,555 DE HARO 555DEHARO,555 De Haro St,,San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.76261,-122.400756,2025-12-12,252177,2025-12-12 02:02:51 UTC,,,,2023-01-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Webster Street Care Center Northeast DCFC,2100 Webster Street,,San Francisco,CA,94115.0,,855-900-7584,E,,Public,Mon: 7:00am-11:59pm; Tue: 7:00am-11:59pm; Wed: 7:00am-11:59pm; Thu: 7:00am-11:59pm; Fri: 7:00am-11:59pm; Sat: 7:00am-11:59pm; Sun: 7:00am-11:59pm,,,,,,,1.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,37.790495,-122.432202,2025-12-12,253510,2025-12-12 03:08:52 UTC,,,,2023-02-08,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CCSF - Ocean Campus North Parking Lot,50 Frida Kahlo Way,,San Francisco,CA,94112.0,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,2.0,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,37.726154,-122.447845,2025-12-12,253516,2025-12-12 03:11:01 UTC,,,,2023-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,The Masonic P1,1111 California Street,,San Francisco,CA,94108.0,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,1.0,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,37.791206,-122.412899,2025-12-12,253520,2025-12-12 03:12:44 UTC,,,,2023-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CCSF - Ocean Campus Cloud Circle,50 Frida Kahlo Way,,San Francisco,CA,94112.0,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,3.0,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,37.725956,-122.449541,2025-12-12,253547,2025-12-12 03:11:00 UTC,,,,2023-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CCSF - Ocean Campus Multi-Use Building Lot,50 Frida Kahlo Way,,San Francisco,CA,94112.0,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,4.0,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,37.72491,-122.452746,2025-12-12,253571,2025-12-12 03:11:01 UTC,,,,2023-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Webster Street Care Center Southwest DCFC,2100 Webster Street,,San Francisco,CA,94115.0,,855-900-7584,E,,Public,Mon: 7:00am-11:59pm; Tue: 7:00am-11:59pm; Wed: 7:00am-11:59pm; Thu: 7:00am-11:59pm; Fri: 7:00am-11:59pm; Sat: 7:00am-11:59pm; Sun: 7:00am-11:59pm,,,,,,,1.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,37.79038,-122.432179,2025-12-12,253584,2025-12-12 03:08:52 UTC,,,,2023-02-08,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,The Masonic P3 DCFC,1111 California Street,,San Francisco,CA,94108.0,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,,1.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,37.791135,-122.41282,2025-12-12,253600,2025-12-12 03:12:47 UTC,,,,2023-02-08,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Stonestown Galleria Peets DCFC,3251 20Th Ave,,San Francisco,CA,94132.0,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,,1.0,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,37.727952,-122.476323,2025-12-12,253615,2025-12-12 03:11:46 UTC,,,,2023-02-08,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Stonestown Galleria 03-04,3251 20Th Ave,,San Francisco,CA,94132.0,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,2.0,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,37.728375,-122.476698,2025-12-12,253662,2025-12-12 03:11:45 UTC,,,,2023-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,The Masonic P3,1111 California Street,,San Francisco,CA,94108.0,,855-900-7584,E,,Public,Mon: 6:00am-11:59pm; Tue: 6:00am-11:59pm; Wed: 6:00am-11:59pm; Thu: 6:00am-11:59pm; Fri: 6:00am-11:59pm; Sat: 6:00am-11:59pm; Sun: 6:00am-11:59pm,,,,,,1.0,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,37.791197,-122.412815,2025-12-12,253668,2025-12-12 03:12:46 UTC,,,,2023-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,RINCON CENTER STATION 2,121 Spear St,,San Francisco,CA,94105.0,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,37.791884,-122.393045,2025-12-12,254505,2025-12-12 01:55:12 UTC,,,,2023-02-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,RINCON CENTER STATION 1,121 Spear St,,San Francisco,CA,94105.0,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,37.791926,-122.393088,2025-12-12,255323,2025-12-12 02:04:12 UTC,,,,2023-02-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,UCSF CAMPUS 1-1,590 Illinois St,Level 1,San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.764719,-122.388231,2025-12-12,255691,2025-12-12 02:04:33 UTC,,,,2023-03-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,UCSF CAMPUS 1-2,590 Illinois St,Level 1,San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.764634,-122.38821,2025-12-12,255692,2025-12-12 02:04:33 UTC,,,,2023-03-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,UCSF CAMPUS 1-3,590 Illinois St.,Level 1,San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.76466,-122.388274,2025-12-12,255693,2025-12-12 02:04:33 UTC,,,,2023-03-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,UCSF CAMPUS 1-4,590 Illinois St,Level 1,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.764982,-122.388242,2025-12-12,255694,2025-12-12 02:04:33 UTC,,,,2023-03-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,UCSF CAMPUS 1-S1,590 Illinois St,Level 1,San Francisco,CA,94158.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.764889,-122.38836,2025-12-12,255695,2025-12-12 02:04:33 UTC,,,,2023-03-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,UCSF CAMPUS 2-S1,590 Illinois St,Level 2,San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.764761,-122.388424,2025-12-12,255696,2025-12-12 02:04:33 UTC,,,,2023-03-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,UCSF CAMPUS 2-S2,590 Illinois St,Level 2,San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.76505,-122.388478,2025-12-12,255697,2025-12-12 02:04:33 UTC,,,,2023-03-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,UCSF CAMPUS 2-1,590 Illinois St,Level 2,San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.764643,-122.388317,2025-12-12,255698,2025-12-12 02:04:33 UTC,,,,2023-03-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,UCSF CAMPUS 2-2,590 Illinois St,Level 2,San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.764842,-122.38821,2025-12-12,255699,2025-12-12 02:04:34 UTC,,,,2023-03-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,UCSF CAMPUS 2-3,590 Illinois St,Level 2,San Francisco,CA,94107.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.764694,-122.388408,2025-12-12,255700,2025-12-12 02:04:34 UTC,,,,2023-03-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,101 CAL PARKING LL1-4AB,101 California St,,San Francisco,CA,94111.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.793265,-122.398307,2025-12-12,256227,2025-12-12 02:04:32 UTC,,,,2023-03-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,101 CAL PARKING LL1-6AB,101 California St,,San Francisco,CA,94111.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.793282,-122.398307,2025-12-12,256229,2025-12-12 02:04:34 UTC,,,,2023-03-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,1200 California Corporation,1200 California Street,,San Francisco,CA,94109.0,,888-998-2546,E,,Public,24 hours daily,,,,,,2.0,,,Blink Network,https://blinkcharging.com,GPS,37.791743,-122.414455,2025-12-12,257424,2025-12-12 00:19:25 UTC,,,,2023-03-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,101 LOMBARD ST LEVIS RAPID 2,101 Lombard St,Garage Entry Level,San Francisco,CA,94111.0,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,37.803712,-122.404534,2025-12-12,259246,2025-12-12 02:05:17 UTC,,,,2023-04-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,101 LOMBARD ST LEVIS RAPID 1,101 Lombard St,Garage Entry Level,San Francisco,CA,94111.0,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,37.803712,-122.404469,2025-12-12,259247,2025-12-12 02:05:17 UTC,,,,2023-04-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,101 CAL PARKING LL1-3,101 California St,,San Francisco,CA,94111.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.793172,-122.398296,2025-12-12,260911,2025-12-12 02:04:34 UTC,,,,2023-05-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,NORTHPARK GAW 750 FRONT S-1,16 Front St,,San Francisco,CA,94111.0,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,37.798193,-122.399652,2025-12-12,262677,2025-12-12 02:08:21 UTC,,,,2023-06-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,NORTHPARK GAW 750 FRONT S-2,750 Front St,,San Francisco,CA,94111.0,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,37.798203,-122.399641,2025-12-12,262686,2025-12-12 02:08:27 UTC,,,,2023-06-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HUDSON PACIFIC 1455 DOCK 2,1455 Market St,,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.775448,-122.41779,2025-12-12,262720,2025-12-12 01:31:59 UTC,,,,2023-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HUDSON PACIFIC 1455 DOCK 1,1455 Market St,Loading Dock,San Francisco,CA,94103.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.775497,-122.41808,2025-12-12,262721,2025-12-12 01:31:59 UTC,,,,2023-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,215 RED ROCK WY 215 REDROCK WAY,215 Red Rock Way,,San Francisco,CA,94131.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.745623,-122.442802,2025-12-12,278829,2025-12-12 01:18:05 UTC,,,,2023-06-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Harrison Street Flagship,928 Harrison Street,,San Francisco,CA,94107.0,,833-632-2778,E,,Public,24 hours daily,,,,,,,20.0,,Electrify America,https://www.electrifyamerica.com,GPS,37.77856,-122.40272,2025-12-12,279342,2025-12-12 03:18:50 UTC,,,,2023-06-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,50 JONES EV 50 JONES EV 1,50 Jones St,B1 Level Garage,San Francisco,CA,94102.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.781541,-122.411966,2025-12-12,287741,2025-12-12 01:31:51 UTC,,,,2023-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,50 JONES EV 50 JONES EV 2,50 Jones St,B1 Level Garage,San Francisco,CA,94102.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.781493,-122.411955,2025-12-12,287752,2025-12-12 01:31:52 UTC,,,,2023-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,50 JONES EV 50 JONES EV 3,50 Jones St Golden gate ave,,San Francisco,CA,94102.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.78165,-122.412153,2025-12-12,290503,2025-12-12 01:36:49 UTC,,,,2023-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,OAI 1,575 Florida St,1st station next to garage ramp,San Francisco,CA,94110.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.762136,-122.410997,2025-12-12,293867,2025-12-12 01:49:38 UTC,,,,2023-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,OAI 4,575 Florida Street,Garage level 4th station from the ramp,San Francisco,CA,94110.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.761999,-122.410333,2025-12-12,293868,2025-12-12 01:49:38 UTC,,,,2023-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,OAI 3,575 Florida Street,3rd station from garage ramp,San Francisco,CA,94110.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.762,-122.410353,2025-12-12,293869,2025-12-12 01:49:38 UTC,,,,2023-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,OAI 5,575 Florida Street,575 Garage Station Nearest Bryant Street,San Francisco,CA,94110.0,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.761998,-122.410318,2025-12-12,293870,2025-12-12 01:49:38 UTC,,,,2023-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,OAI 2,575 Florida Street,2nd station from the garage ramp,San Francisco,CA,94110.0,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.761997,-122.410386,2025-12-12,293873,2025-12-12 01:49:38 UTC,,,,2023-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
